Problem,n,Method,Case,h_mode,k_fd,tol,start_type,point_id,run_id,GradNorm,Iterations,MaxIterations,InnerMaxIterations,Success,flag,ConvergenceRate,TimeSeconds,FinalF,PathLen,LastStep
p31,2,nm,Mixed FD,scalar,4.0,1e-06,initial,xbar,7,7.808647866608486e-07,1000,1000,,True,-,2.6740749068263248,0.005569934844970703,2.7726108424715463e-14,13,1.6693759026941876e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,initial,xbar,7,9.880072679952234e-07,13,1000,1000.0,True,-,2.9149987108676796,0.0038878917694091797,4.7618378176887516e-14,14,2.091682446951148e-07
p31,2,nm,Mixed FD,scalar,4.0,1e-06,random,rand1,8,7.058519898609917e-07,1000,1000,,True,-,0.49338135449670956,0.005702972412109375,7.473103737080121e-15,14,1.5091250558514232e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,random,rand1,8,1.761965396789289e-07,14,1000,1000.0,True,-,2.689225042561955,0.00814199447631836,1.515046019394477e-15,15,3.850953798673898e-08
p31,2,nm,Mixed FD,scalar,4.0,1e-06,random,rand2,9,7.838425190771466e-07,1000,1000,,True,-,0.438142533318618,0.005686044692993164,8.800813928702355e-15,13,1.6758615720110155e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,random,rand2,9,1.5249149434352245e-07,13,1000,1000.0,True,-,2.9707339155677963,0.0038840770721435547,1.1339847215293367e-15,14,3.157040611231419e-08
p31,2,nm,Mixed FD,scalar,4.0,1e-06,random,rand3,10,4.897554937088218e-07,1000,1000,,True,-,1.4095327813158423,0.00693202018737793,5.905798563003876e-15,14,1.0470067165327537e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,random,rand3,10,5.831250439342822e-07,14,1000,1000.0,True,-,2.95707410109967,0.003834962844848633,1.6582691572702597e-14,15,1.210183854213539e-07
p31,2,nm,Mixed FD,scalar,4.0,1e-06,random,rand4,11,8.508392693779171e-07,1000,1000,,True,-,0.3812463919854393,0.006162881851196289,9.40254800453628e-15,14,1.8190491469366624e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,random,rand4,11,2.409339793861508e-07,13,1000,1000.0,True,-,2.7941562974359315,0.0036699771881103516,2.8321200025063554e-15,14,5.1550084933534654e-08
p31,2,nm,Mixed FD,scalar,4.0,1e-06,random,rand5,12,6.075892222327049e-07,1000,1000,,True,-,1.7416126730123,0.005337953567504883,1.101095069861155e-14,14,1.298906592834115e-07
p31,2,tr,Mixed FD,scalar,4.0,1e-06,random,rand5,12,2.255878047517975e-07,12,1000,1000.0,True,-,3.053074404920393,0.003404855728149414,2.4811468234810727e-15,13,4.60427465804744e-08
p31,2,nm,Mixed FD,scalar,8.0,1e-06,initial,xbar,13,7.779774682479198e-07,1000,1000,,True,-,2.686717402454812,0.006239891052246094,2.769594439071448e-14,13,1.6632743258343884e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,initial,xbar,13,9.606330654536712e-07,13,1000,1000.0,True,-,2.914687624974072,0.0037229061126708984,4.501476025779998e-14,14,2.0208953708631734e-07
p31,2,nm,Mixed FD,scalar,8.0,1e-06,random,rand1,14,7.062690730486428e-07,1000,1000,,True,-,0.48829744829472865,0.005445003509521484,7.445134317390293e-15,14,1.509964717949833e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,random,rand1,14,1.7234568635953115e-07,14,1000,1000.0,True,-,2.6539023968400706,0.003957986831665039,1.4498466363981868e-15,15,3.81876554726397e-08
p31,2,nm,Mixed FD,scalar,8.0,1e-06,random,rand2,15,7.837757697431887e-07,1000,1000,,True,-,0.43430853005617037,0.006284236907958984,8.76449468137686e-15,13,1.6756697729499702e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,random,rand2,15,1.4717173325309744e-07,13,1000,1000.0,True,-,2.9318637503563916,0.0035851001739501953,1.0565001378378168e-15,14,3.08635185064536e-08
p31,2,nm,Mixed FD,scalar,8.0,1e-06,random,rand3,16,4.86193964060549e-07,1000,1000,,True,-,1.418250233304269,0.005487203598022461,5.8614394676204115e-15,14,1.0394558999061963e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,random,rand3,16,5.705269077959156e-07,14,1000,1000.0,True,-,2.9179988057248516,0.004382133483886719,1.587773085944876e-14,15,1.1994936249438452e-07
p31,2,nm,Mixed FD,scalar,8.0,1e-06,random,rand4,17,8.487846699848769e-07,1000,1000,,True,-,0.3836515004329307,0.006472110748291016,9.362764036091155e-15,14,1.8146548443201108e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,random,rand4,17,2.3660033565729565e-07,13,1000,1000.0,True,-,2.7599304335996706,0.0038022994995117188,2.7317409106310378e-15,14,5.127899908622159e-08
p31,2,nm,Mixed FD,scalar,8.0,1e-06,random,rand5,18,6.035977783919481e-07,1000,1000,,True,-,1.7601778252451472,0.006350994110107422,1.0996287981672178e-14,14,1.2904589452145044e-07
p31,2,tr,Mixed FD,scalar,8.0,1e-06,random,rand5,18,2.3750707493679487e-07,12,1000,1000.0,True,-,3.006629974491161,0.0033638477325439453,2.750998682352152e-15,13,4.914867784406748e-08
p31,2,nm,Mixed FD,scalar,12.0,1e-06,initial,xbar,19,7.787473767273373e-07,1000,1000,,True,-,2.6849199032337556,0.00513005256652832,2.7726538573306383e-14,13,1.6647482339226785e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,initial,xbar,19,9.629050969177939e-07,13,1000,1000.0,True,-,2.9235068284944097,0.0036389827728271484,4.5225586771720194e-14,14,2.0206276743466287e-07
p31,2,nm,Mixed FD,scalar,12.0,1e-06,random,rand1,20,7.060516243491159e-07,1000,1000,,True,-,0.4886639882328574,0.0066759586334228516,7.442660146442708e-15,14,1.5093436067569912e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,random,rand1,20,1.727671941464693e-07,14,1000,1000.0,True,-,2.6603798976895323,0.0038809776306152344,1.4568943519400154e-15,15,3.8175172679344734e-08
p31,2,nm,Mixed FD,scalar,12.0,1e-06,random,rand2,21,7.84303844053966e-07,1000,1000,,True,-,0.4344386111866505,0.005485057830810547,8.777871889858912e-15,13,1.6768090336217127e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,random,rand2,21,1.4488158568694157e-07,13,1000,1000.0,True,-,2.9327205951830693,0.004167795181274414,1.0238365597906023e-15,14,3.033923564638441e-08
p31,2,nm,Mixed FD,scalar,12.0,1e-06,random,rand3,22,4.86766070021596e-07,1000,1000,,True,-,1.4190224141993781,0.0058901309967041016,5.876360021498683e-15,14,1.0405992284781888e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,random,rand3,22,5.713032324081687e-07,14,1000,1000.0,True,-,2.922182872719325,0.003835916519165039,1.5920227471684305e-14,15,1.19964711118364e-07
p31,2,nm,Mixed FD,scalar,12.0,1e-06,random,rand4,23,8.488707281863043e-07,1000,1000,,True,-,0.38321499204888604,0.006246328353881836,9.363570946340378e-15,14,1.814789746623249e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,random,rand4,23,2.3673293402871164e-07,13,1000,1000.0,True,-,2.7649422605666834,0.0036530494689941406,2.7347396008323674e-15,14,5.1185357835035145e-08
p31,2,nm,Mixed FD,scalar,12.0,1e-06,random,rand5,24,6.041878117352768e-07,1000,1000,,True,-,1.7588579016778823,0.006094694137573242,1.1001892038827958e-14,14,1.2916772934828015e-07
p31,2,tr,Mixed FD,scalar,12.0,1e-06,random,rand5,24,2.3812837228072697e-07,12,1000,1000.0,True,-,3.0068948283490706,0.003467082977294922,2.765315088061264e-15,13,4.918219506737206e-08
